hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;1144017;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;1080000;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;5872500;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1516999;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;11077000;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;4552350;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;992432;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;989010;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
호텔난타 제주;제주;8.5;2805750;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1804194;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;4951800;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;4372500;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;2098400;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;1999500;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1834380;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;2283300;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;957825;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;10230000;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;15657400;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1818900;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;12766005;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;3457200;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;13828574;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
유앤아이 게스트하우스;제주 시내, 제주;8.1;1188000;2023-07-22 12:38:30.798332;2023-08-18 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;2341350;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;1172718;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;1120000;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;6090000;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1473077;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;11495000;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;4716030;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;1029189;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;1025640;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
호텔난타 제주;제주;8.5;2894760;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1859922;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;5121900;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;4534200;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;2174080;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;2072600;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1902320;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;2360700;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;993300;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;10582000;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;16056700;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1887700;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;13240530;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;3577600;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;14220803;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
유앤아이 게스트하우스;제주 시내, 제주;8.1;1232000;2023-07-22 12:38:30.798332;2023-08-19 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;2426490;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;1213094;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;1160000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;6307500;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
제주센트럴파크레지던스;제주 시내, 제주;8.5;1523967;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;11913000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;4879710;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;1065945;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;1062270;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
호텔난타 제주;제주;8.5;2983770;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
빨간풍차펜션;구좌읍, 제주;7.1;1915650;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;5292000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;4695900;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;2249760;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;2145700;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;1970260;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;2438100;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;1028775;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;10934000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;16456000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;1956500;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;13715055;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;3698000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;14633146;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
유앤아이 게스트하우스;제주 시내, 제주;8.1;1276000;2023-07-22 12:38:30.798332;2023-08-20 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
켄싱턴리조트 서귀포;서귀포;7.4;215260;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
제주 게스트하우스;제주 시내, 제주;9.1;41088;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;33461;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;72098;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;408000;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;151525;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
글로스터 호텔 제주;제주 시내, 제주;8.2;79800;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;32779;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;269000;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
오션스위츠 제주 호텔;제주 시내, 제주;7.9;105000;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;35570;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;360000;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;36630;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
호텔난타 제주;제주;8.5;77400;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;55000;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
호텔 시리우스;제주 시내, 제주;8.2;94738;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;186840;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;100620;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
벨룸리조트;서귀포;8.9;291712;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
WE호텔 제주;서귀포;8.5;263170;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
신신호텔 서귀포;서귀포시, 서귀포;7.8;32508;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;64397;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;140906;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
와이리조트 제주;안덕면, 서귀포;8.6;146286;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
제주 아길라 호텔 오시아노 스위츠;한림읍, 제주;8.0;147060;2023-07-23 12:38:30.798332;2023-07-24 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
켄싱턴리조트 서귀포;서귀포;7.4;430520;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;72756;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;67770;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;149461;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;816000;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;296670;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;65558;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;523000;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
오션스위츠 제주 호텔;제주 시내, 제주;7.9;210000;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;718857;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;73260;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
호텔난타 제주;제주;8.5;154800;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;110000;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
호텔 시리우스;제주 시내, 제주;8.2;228364;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;373679;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;191178;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
벨룸리조트;서귀포;8.9;688000;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
WE호텔 제주;서귀포;8.5;526340;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
신신호텔 서귀포;서귀포시, 서귀포;7.8;65016;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;128794;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;320360;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
와이리조트 제주;안덕면, 서귀포;8.6;292572;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;87360;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;212355;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;146360;2023-07-23 12:38:30.798332;2023-07-25 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
켄싱턴리조트 서귀포;서귀포;7.4;636380;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
스위트 호텔 제주;중문 해수욕장, 서귀포;8.1;523138;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;109942;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
더비치펜션;제주 시내, 제주;8.5;179375;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;120000;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;236859;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;1020000;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;439890;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;98337;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;756213;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
오션스위츠 제주 호텔;제주 시내, 제주;7.9;310628;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;1074858;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;109890;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
호텔난타 제주;제주;8.5;232200;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;165000;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;560519;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;286767;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
벨룸리조트;서귀포;8.9;1084288;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
WE호텔 제주;서귀포;8.5;831893;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
신신호텔 서귀포;서귀포시, 서귀포;7.8;97524;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;260064;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;412631;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;129883;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;332145;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;227040;2023-07-23 12:38:30.798332;2023-07-26 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
켄싱턴리조트 서귀포;서귀포;7.4;842240;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
스위트 호텔 제주;중문 해수욕장, 서귀포;8.1;715176;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;252324;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;216720;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;147129;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
더비치펜션;제주 시내, 제주;8.5;239166;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;160000;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;363262;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;1428000;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;593340;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;131116;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;1037480;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
오션스위츠 제주 호텔;제주 시내, 제주;7.9;414175;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;1386001;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;146520;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
호텔난타 제주;제주;8.5;309600;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;220000;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;914531;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;382356;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
벨룸리조트;서귀포;8.9;1480576;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
WE호텔 제주;서귀포;8.5;1276001;2023-07-23 12:38:30.798332;2023-07-27 12:38:30.798332
